track_id,playlist_id,track_name,added_at,popularity,duration_ms,explicit
2qzUpSVI4NnPyWxbXwumTj,6kWdP0eRlkOsHqTABZJKvq,BLACK PARADE,2020-06-22T20:30:25Z,58,281272,True
5GXuUITCCWAG4h8ABnQ8ve,6kWdP0eRlkOsHqTABZJKvq,Tipsy,2020-06-24T04:24:58Z,52,152880,True
0hRRNHeSZv2x6pHCcXPAct,6kWdP0eRlkOsHqTABZJKvq,Experience,2020-06-30T04:11:32Z,51,176773,False
7DBcFt6GCDL49KjGbCdHPz,6kWdP0eRlkOsHqTABZJKvq,Too Pretty,2020-07-02T04:36:47Z,3,194152,True
6WbTTAGKrQtCQvmc5BuYfh,6kWdP0eRlkOsHqTABZJKvq,Girls in the Hood,2020-07-06T22:33:10Z,65,154323,True
32tUYhAygMdx9XxFxxj3It,0D1PW0JlyNpqMIF2eZyeAe,Susie Save Your Love,2020-04-17T05:12:42Z,0,238880,False
1wiphSU5URcMkpMoGK5mFO,0D1PW0JlyNpqMIF2eZyeAe,50ft.,2020-04-17T15:30:39Z,49,185910,True
62ljuuXo0zrcrtJnnOhfxT,0D1PW0JlyNpqMIF2eZyeAe,Dear April (Side A - Acoustic),2020-04-17T15:30:50Z,64,231040,False
3tk5DaXxxUoV7b5nOdCDBv,0D1PW0JlyNpqMIF2eZyeAe,Jesus Christ 2005 God Bless America,2020-04-17T15:30:53Z,43,264006,False
7GGlr1GkWjre2lo69N0rVk,0D1PW0JlyNpqMIF2eZyeAe,COFFEE,2020-04-17T15:46:24Z,46,130685,False
2yNCD3Hs8j30hVZoH6rD3n,0D1PW0JlyNpqMIF2eZyeAe,Everybody Business,2020-04-24T05:25:30Z,0,165009,True
5JoV39MFYbvWZwJlxq2722,0D1PW0JlyNpqMIF2eZyeAe,Lento,2020-04-24T05:25:32Z,52,173548,True
7wrBKecywD6TUuHQl3wjmj,0D1PW0JlyNpqMIF2eZyeAe,Man,2020-04-24T20:54:50Z,36,173760,True
2fpVvARsopfxhvNaUMwvS6,0D1PW0JlyNpqMIF2eZyeAe,Somebody Else (feat. JoJo),2020-04-24T21:20:30Z,37,199836,True
7sTmKNOcJrx8wAnbXuLim1,0D1PW0JlyNpqMIF2eZyeAe,No Exit,2020-04-26T18:23:28Z,39,234306,False
78buehylm7rkiZYgO92d4T,0D1PW0JlyNpqMIF2eZyeAe,I'm Callin',2020-04-26T18:35:56Z,32,214960,False
0cs671lxX2eoDzr2KMuo3N,0D1PW0JlyNpqMIF2eZyeAe,Here Comes Your Man,2020-04-26T21:40:50Z,0,201693,False
1TWNKyNQOBfNUkWWs7FooF,0D1PW0JlyNpqMIF2eZyeAe,XS,2020-04-28T16:18:56Z,61,201060,False
28MOE4pVk5uN3wBDGBacET,0D1PW0JlyNpqMIF2eZyeAe,Love Me 4 Me,2020-04-28T18:51:36Z,45,192101,False
1ApN1loxlt0rzRFc8iETw7,0D1PW0JlyNpqMIF2eZyeAe,Bad Friend,2020-04-28T19:04:41Z,49,208128,True
3yhlH8lhTpS03d91kuwjpf,0D1PW0JlyNpqMIF2eZyeAe,Wasteland,2020-04-30T16:04:43Z,48,183282,True
5tfZ1uYrArdbDqiZ7z1aCE,0D1PW0JlyNpqMIF2eZyeAe,Space Girl,2020-04-30T21:18:56Z,0,231428,False
5v4GgrXPMghOnBBLmveLac,0D1PW0JlyNpqMIF2eZyeAe,Savage Remix (feat. Beyoncé),2020-05-01T04:09:25Z,68,242000,True
6NPGVjQUXQxdESkXSWQuNK,0D1PW0JlyNpqMIF2eZyeAe,Old Me,2020-05-05T18:01:38Z,0,141434,False
4ZZnMdc9bVc8QhErLxbOmS,0D1PW0JlyNpqMIF2eZyeAe,Can't Get Enough,2020-05-08T18:25:57Z,17,156893,False
7DHRbYFWgTXzgJpsbFk8Fo,0D1PW0JlyNpqMIF2eZyeAe,The Wave,2020-05-10T17:13:04Z,0,204133,False
1gV9BVSqekZsvYoJVqwSY8,0D1PW0JlyNpqMIF2eZyeAe,We Got Love,2020-05-14T15:52:30Z,31,195013,False
1bRjwdtScY2eMe9uMmsOkG,0D1PW0JlyNpqMIF2eZyeAe,Do It,2020-05-18T04:59:30Z,52,176786,False
1iGOI54dl6Ps1kYlSpPZzg,0D1PW0JlyNpqMIF2eZyeAe,Overseas,2020-05-24T17:30:33Z,67,88453,False
4FZOSDwALdWxcGcRbwXWJ8,0D1PW0JlyNpqMIF2eZyeAe,Tyrant (feat. Jorja Smith),2020-05-29T21:45:40Z,65,204289,False
55qBw1900pZKfXJ6Q9A2Lc,38PNbzdoDVxviGBU4bhGIS,Teenage Dream,2020-02-20T03:24:37Z,67,227760,False
6tS3XVuOyu10897O3ae7bi,38PNbzdoDVxviGBU4bhGIS,California Gurls,2020-02-20T03:24:40Z,77,234653,False
6I9VzXrHxO9rA9A5euc8Ak,38PNbzdoDVxviGBU4bhGIS,Toxic,2020-02-20T03:30:41Z,86,198800,False
21pySLskKIKrhDziCX5ojQ,38PNbzdoDVxviGBU4bhGIS,When I Grow Up,2020-02-20T03:31:12Z,75,245680,False
1CrwI6m6zrG8AvOyvzpTHO,38PNbzdoDVxviGBU4bhGIS,NADA (with Lauren Jauregui & C. Tangana),2020-02-21T06:49:27Z,38,188690,False
0SiywuOBRcynK0uKGWdCnn,38PNbzdoDVxviGBU4bhGIS,Bad Romance,2020-02-22T22:19:34Z,87,294573,True
1D066zixBwqFYqBhKgdPzp,38PNbzdoDVxviGBU4bhGIS,Fergalicious,2020-02-22T22:19:39Z,72,292373,True
78qd8dvwea0Gosb6Fe6j3k,38PNbzdoDVxviGBU4bhGIS,Boss Bitch,2020-02-22T22:19:51Z,81,134239,False
0BWx2N8CosqHVKkofenY3R,38PNbzdoDVxviGBU4bhGIS,Want You Back,2020-02-22T22:20:31Z,43,176826,False
0rIAC4PXANcKmitJfoqmVm,38PNbzdoDVxviGBU4bhGIS,Motivation,2020-02-22T22:21:15Z,71,193837,False
06eXJqVLAVynj9FvBFu4Dt,38PNbzdoDVxviGBU4bhGIS,Dose,2020-02-22T22:29:47Z,0,222190,False
46X0dXeliHXD73sxexJx7d,38PNbzdoDVxviGBU4bhGIS,Only,2020-02-22T22:29:58Z,0,312186,True
0iYebKFUSfF72fUu2OW6ZT,38PNbzdoDVxviGBU4bhGIS,Super Bass,2020-02-22T22:39:58Z,0,200013,True
1oHNvJVbFkexQc0BpQp7Y4,38PNbzdoDVxviGBU4bhGIS,Starships,2020-02-22T22:40:05Z,78,210626,True
6r2BECwMgEoRb5yLfp0Hca,38PNbzdoDVxviGBU4bhGIS,Born This Way,2020-02-22T22:40:07Z,72,260252,False
5ka2ajep9OAvU5Sgduhiex,38PNbzdoDVxviGBU4bhGIS,Applause,2020-02-22T22:40:19Z,80,212333,False
34oB5r0lcN3fYWCs2uA1k5,38PNbzdoDVxviGBU4bhGIS,The Cure,2020-02-22T22:40:54Z,66,211363,False
2gTYVoQCUh0QNUaFix01ld,38PNbzdoDVxviGBU4bhGIS,Chun-Li,2020-02-22T22:41:03Z,0,191605,True
2gZUPNdnz5Y45eiGxpHGSc,38PNbzdoDVxviGBU4bhGIS,POWER,2020-02-22T22:41:15Z,82,292093,True
6h2wpo2pshM8QnAvRySEO0,38PNbzdoDVxviGBU4bhGIS,Soulmate,2020-02-22T22:41:39Z,56,175234,True
5KPKjcE2trO2hBWRzkb2Mo,38PNbzdoDVxviGBU4bhGIS,Bounce Back,2020-02-22T22:41:42Z,0,160551,False
2jATUzETZL49e6SywauZKE,38PNbzdoDVxviGBU4bhGIS,Va Va Voom,2020-02-22T22:43:07Z,78,183560,True
6CYyxobulcKumfeV6e2I9g,38PNbzdoDVxviGBU4bhGIS,"Ride Or Die - From ""Queen & Slim: The Soundtrack""",2020-02-22T22:43:49Z,54,123200,True
2QBpDW4JNnXagic6ebCtSX,38PNbzdoDVxviGBU4bhGIS,Miss Me,2020-02-22T22:56:36Z,16,163200,True
3jagJCUbdqhDSPuxP8cAqF,38PNbzdoDVxviGBU4bhGIS,Work It,2020-02-22T22:56:43Z,73,263226,True
0GLUBbX4daHJkT3RQHEOia,38PNbzdoDVxviGBU4bhGIS,Upgrade U (feat. Jay-Z),2020-02-22T22:56:53Z,64,273053,False
2I6m7c5IfPR7za6B1im2X7,38PNbzdoDVxviGBU4bhGIS,Money Good,2020-02-22T22:56:59Z,50,197954,True
1lcy01rheR0rAQbw1TWkq9,38PNbzdoDVxviGBU4bhGIS,W.A.B,2020-02-22T22:57:03Z,46,177428,True
6g0Orsxv6glTJCt4cHsRsQ,38PNbzdoDVxviGBU4bhGIS,Formation,2020-02-22T22:57:15Z,75,206080,True
4EivmOT13NMpNSfTKn9p4s,38PNbzdoDVxviGBU4bhGIS,Like That (feat. Gucci Mane),2020-02-22T23:01:25Z,77,163173,True
1j6NZFHrpc09YmEZuSlmwf,38PNbzdoDVxviGBU4bhGIS,Talk Dirty,2020-02-22T23:01:35Z,58,241480,True
59DuHgV4Va0Drxx8FQg8Me,38PNbzdoDVxviGBU4bhGIS,Whip It,2020-02-22T23:47:26Z,48,195840,True
7jRoWfRlLnGYEIEn4t4kbq,38PNbzdoDVxviGBU4bhGIS,London Bridge,2020-02-28T03:36:18Z,68,241306,True
4vvOv6MDFFPpEb1gwwb2ZD,38PNbzdoDVxviGBU4bhGIS,Baby Got Back,2020-02-28T03:36:31Z,0,262826,True
3rbNV2GI8Vtd8byhUtXZID,38PNbzdoDVxviGBU4bhGIS,Clique,2020-02-28T03:46:09Z,0,293533,True
1FvU97lrWOG2NRxErh6OZz,38PNbzdoDVxviGBU4bhGIS,Bad and Boujee (feat. Lil Uzi Vert),2020-02-28T03:46:25Z,0,334466,True
6WrI0LAC5M1Rw2MnX2ZvEg,38PNbzdoDVxviGBU4bhGIS,Don't Start Now,2020-02-29T20:11:50Z,78,183290,False
2kJu14V7hbZw3I4K8L8SXb,38PNbzdoDVxviGBU4bhGIS,Stupid Love,2020-02-29T20:27:33Z,32,193530,False
6MoedmXms6oNKZTDfEHTbm,38PNbzdoDVxviGBU4bhGIS,Love U Better,2020-03-03T02:53:38Z,43,231717,False
017PF4Q3l4DBUiWoXk4OWT,38PNbzdoDVxviGBU4bhGIS,Break My Heart,2020-03-27T03:44:48Z,79,221820,False
55TGUs6WtyrnI1kohaucaS,38PNbzdoDVxviGBU4bhGIS,Break Up Song - Steve Void Remix,2020-04-24T20:46:10Z,0,177818,False
1TWNKyNQOBfNUkWWs7FooF,38PNbzdoDVxviGBU4bhGIS,XS,2020-04-28T16:18:52Z,61,201060,False
43bYs8QkPdCdy5esfnmU1T,38PNbzdoDVxviGBU4bhGIS,Comme Des Garçons (Like The Boys),2020-04-28T16:26:27Z,61,181506,True
6no1mklq4BJBg7KJ6Dly7N,38PNbzdoDVxviGBU4bhGIS,212,2020-04-28T23:35:19Z,0,204956,True
5cHpzOCrgpnjKuoFqOUIdw,38PNbzdoDVxviGBU4bhGIS,Savage Remix (feat. Beyoncé),2020-04-29T22:53:43Z,43,242732,False
0qCLPgY9yoRdDrwoF73Hnq,38PNbzdoDVxviGBU4bhGIS,Link Up,2020-04-30T16:42:02Z,0,208329,True
24ySl2hOPGCDcxBxFIqWBu,38PNbzdoDVxviGBU4bhGIS,Rain On Me (with Ariana Grande),2020-05-24T17:35:01Z,74,182200,False
7oqftogUN82Q7VNy2TmTJW,38PNbzdoDVxviGBU4bhGIS,MOOD 4 EVA (feat. Oumou Sangaré),2020-05-26T22:23:19Z,57,272068,False
1ZHYJ2Wwgxes4m8Ba88PeK,38PNbzdoDVxviGBU4bhGIS,Monster,2020-05-27T02:02:25Z,75,378893,True
3CidPLqWXqgesJlwYVJZdy,38PNbzdoDVxviGBU4bhGIS,Plastic Doll,2020-05-31T06:03:44Z,54,221666,False
2tOOcDDYkh0PSjr6GwPEAJ,38PNbzdoDVxviGBU4bhGIS,Love Me Less (feat. Quinn XCII),2020-06-01T01:17:40Z,61,177669,False
7jr3iPu4O4bTCVwLMbdU2i,38PNbzdoDVxviGBU4bhGIS,Kiss and Make Up,2020-06-10T02:24:10Z,75,189173,False
6WbTTAGKrQtCQvmc5BuYfh,38PNbzdoDVxviGBU4bhGIS,Girls in the Hood,2020-07-07T01:00:27Z,65,154323,True
3GXGACK2mI72JpsgD6SrAm,38PNbzdoDVxviGBU4bhGIS,Eyes Off You (with Arlissa & Kiana Ledé),2020-07-24T01:43:56Z,38,202720,False
6b8Be6ljOzmkOmFslEb23P,38PNbzdoDVxviGBU4bhGIS,24K Magic,2020-08-05T03:11:45Z,83,225983,False
2MAyGB3UgAbbT1Fjc7b7aA,38PNbzdoDVxviGBU4bhGIS,Deja Vu (feat. Jay-Z),2020-09-21T18:14:50Z,60,239960,False
6fmeXejj4CNkAQ78yao7oE,38PNbzdoDVxviGBU4bhGIS,Get Me Bodied,2020-09-21T18:18:09Z,54,205813,False
2le8xbpMJ1aA0SpJZRMbRw,38PNbzdoDVxviGBU4bhGIS,Not Friendly,2020-11-01T03:20:38Z,52,234991,True
13SM5WuEXuj5isI5j4lEE5,38PNbzdoDVxviGBU4bhGIS,Double R (feat. Lil Durk),2020-11-10T06:15:12Z,41,155350,True
5zQ00D9j9MkQbsd9qmenBa,38PNbzdoDVxviGBU4bhGIS,Confetti,2020-11-21T22:50:24Z,56,167440,False
6Im9k8u9iIzKMrmV7BWtlF,38PNbzdoDVxviGBU4bhGIS,34+35,2020-11-26T17:12:24Z,81,173710,True
11a6GzsfPoLY1bVw3IFeMs,38PNbzdoDVxviGBU4bhGIS,I'm Legit,2020-12-30T03:22:11Z,55,198053,True
2etHQJxIbV0soyPhelVs9Y,38PNbzdoDVxviGBU4bhGIS,Best Friend (feat. Doja Cat),2021-01-09T17:42:12Z,73,155883,True
37pqoamiQVw95UEiiE0viQ,38PNbzdoDVxviGBU4bhGIS,SOMETHING FROM NOTHIN' (feat. Rich The Kid),2021-04-11T18:08:19Z,27,155189,True
0ysIMlVNmEuXU6qudDc0vm,38PNbzdoDVxviGBU4bhGIS,Personal,2021-04-24T18:37:58Z,25,152176,False
5s1VKglR9uPZL6H3VVNK9P,38PNbzdoDVxviGBU4bhGIS,Hello,2021-04-24T18:38:08Z,0,228299,False
1iVS5CqbO8MirwvXndRltQ,38PNbzdoDVxviGBU4bhGIS,Confetti (feat. Saweetie),2021-05-01T00:08:57Z,0,185374,False
2sQH02O2HBCPJCztBrCWNa,38PNbzdoDVxviGBU4bhGIS,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",2021-05-01T00:09:13Z,69,182437,True
2Ty7EDf9XLYzEUqEIwJfDC,38PNbzdoDVxviGBU4bhGIS,Twerkulator,2021-06-02T23:37:26Z,62,138541,True
28PeqNMnFfVQnXvXmyf88G,38PNbzdoDVxviGBU4bhGIS,Fractions,2021-06-12T00:14:48Z,54,181690,True
1WkNwtNHY9HE3GiimSGCTb,38PNbzdoDVxviGBU4bhGIS,Dynasty,2021-10-26T05:06:58Z,0,188399,False
1OvuZX5eRq3KKDHZKxQyNX,38PNbzdoDVxviGBU4bhGIS,Basehead,2022-01-07T23:42:00Z,23,184888,True
79npyDDCb3tyrj9qjxRAzx,38PNbzdoDVxviGBU4bhGIS,The Vibe,2022-04-11T01:56:59Z,42,236736,True
3sfydNh0QQAdnIAtDVG16H,38PNbzdoDVxviGBU4bhGIS,Like This (feat. Eve),2022-06-25T07:10:30Z,59,215853,False
2b1MCbfwRZ1teOX1vSm4Xt,38PNbzdoDVxviGBU4bhGIS,Crazy,2022-07-04T19:44:58Z,57,134116,True
3ucRKbRlikYHyoI17gfR0c,0pwXUfwxJp2koT7AkgZa02,All Me (feat. Keyshia Cole),2020-01-06T18:16:40Z,59,178347,False
6yL2kTsdVwYnGwPkKGtMd5,0pwXUfwxJp2koT7AkgZa02,Everyday,2020-01-07T09:19:55Z,0,194840,True
0PQsrLxPbOBBwwmXCnGvcF,0pwXUfwxJp2koT7AkgZa02,Diamonds (with Normani),2020-01-12T05:24:31Z,51,199301,True
2bR6LkOC10pZ3udHdZiENF,0pwXUfwxJp2koT7AkgZa02,My Own Dance,2020-01-14T06:37:16Z,30,161177,True
11OwAR3GlBj9E35Cznf7Lj,0pwXUfwxJp2koT7AkgZa02,Vulnerable,2020-01-14T20:33:33Z,56,192172,False
3eoNUm0LU9hATVVi9w4fM6,0pwXUfwxJp2koT7AkgZa02,Lost In Yesterday,2020-01-16T20:12:59Z,0,249586,False
7xsT7kghLDPnvfADCzPM0u,0pwXUfwxJp2koT7AkgZa02,Adore,2020-01-16T22:37:38Z,25,159962,False
2WdpN2wddjYW3y5YJhKwJy,0pwXUfwxJp2koT7AkgZa02,blacknwhite - Radio Edit,2020-01-18T21:49:04Z,25,305422,False
7kePNm3oqf5XqiGsrYUUZr,0pwXUfwxJp2koT7AkgZa02,BUSSIT (with Ari Lennox),2020-01-19T00:26:25Z,35,150720,True
5Qg1StPjfDnTY42zF7i02d,0pwXUfwxJp2koT7AkgZa02,Inferno,2020-01-20T03:26:18Z,47,264560,False
6wNCdMW82LwJgFrnGqLhpJ,0pwXUfwxJp2koT7AkgZa02,The Ghosts of Beverly Drive,2020-01-20T04:48:29Z,55,243253,False
1eMBtkX7Ae4WHoKyMRn4wQ,0pwXUfwxJp2koT7AkgZa02,Doubt,2020-01-21T03:10:01Z,43,193186,True
2ViYduP7BscBX3XGMMdaOy,0pwXUfwxJp2koT7AkgZa02,Back in the Day (feat. Jay-Z),2020-01-22T04:01:06Z,33,295973,True
1bk1e97WRD93cTjt47VFdz,0pwXUfwxJp2koT7AkgZa02,Why I Still Love You,2020-01-23T18:26:09Z,24,169053,True
06scTb0zbkxYNgpAB3J9fN,0pwXUfwxJp2koT7AkgZa02,B.I.T.C.H.,2020-01-24T05:47:24Z,58,183142,True
07KXEDMj78x68D884wgVEm,0pwXUfwxJp2koT7AkgZa02,High Fashion (feat. Mustard),2020-01-25T03:47:05Z,72,220486,True
78qd8dvwea0Gosb6Fe6j3k,0pwXUfwxJp2koT7AkgZa02,Boss Bitch,2020-01-26T06:19:56Z,81,134239,False
7BlBVFwvbWvcwNcUarQmjk,0pwXUfwxJp2koT7AkgZa02,"Yo x Ti, Tu x Mi",2020-01-31T02:51:35Z,74,201040,False
23zJcKwLf5CeaKVbFhrWgF,0pwXUfwxJp2koT7AkgZa02,A Palé,2020-01-31T02:54:22Z,61,143773,False
3ZwQCZ2LuYwuQ6R1p1CJ3w,0pwXUfwxJp2koT7AkgZa02,Juro Que,2020-01-31T02:56:25Z,57,170075,False
1B0BQaSRHxhI0AUlItY3LK,0pwXUfwxJp2koT7AkgZa02,MALAMENTE - Cap.1: Augurio,2020-01-31T03:00:30Z,70,150027,False
2NuK1TBFJZMv5YqDhKgwLt,0pwXUfwxJp2koT7AkgZa02,Tonight,2020-01-31T03:10:23Z,22,196040,True
1RRlUJMxjp2FmkTExBT2T7,0pwXUfwxJp2koT7AkgZa02,Fkn Around (feat. Megan Thee Stallion),2020-01-31T05:37:08Z,54,244048,True
4zMmqb0pYwX6b0qc0slCoT,0pwXUfwxJp2koT7AkgZa02,Only Child,2020-01-31T18:22:36Z,53,239324,True
4drDRt1eZner26CIXLGDVx,0pwXUfwxJp2koT7AkgZa02,Compromise.,2020-02-04T03:00:11Z,33,370866,False
6tcjcJFRSdkIlThUUP39mJ,0pwXUfwxJp2koT7AkgZa02,Let's Be Friends,2020-02-07T18:16:06Z,36,190242,False
75dLEqanQTupF3dtP9exT5,0pwXUfwxJp2koT7AkgZa02,Yikes,2020-02-07T18:16:55Z,67,156881,True
0gpYL1he4OGJxv42tT747l,0pwXUfwxJp2koT7AkgZa02,Moment,2020-02-07T18:17:18Z,45,179413,True
1ksODCBCw4UEuWC0yRHpPZ,0pwXUfwxJp2koT7AkgZa02,Invisible Chains,2020-02-07T18:23:44Z,41,200105,True
6YjRsyEcSOLKYIT5MIkKYT,0pwXUfwxJp2koT7AkgZa02,Hot In Herre,2020-02-07T18:55:56Z,43,185786,False
1SKRlqFgMVRcILCxhIMsoa,0pwXUfwxJp2koT7AkgZa02,DripDemeanor (feat. Sum1),2020-02-14T17:39:00Z,38,232013,True
3vaaVAhBwB0BunoAUIuyic,0pwXUfwxJp2koT7AkgZa02,Tough On Myself,2020-02-18T19:54:57Z,30,223506,False
1CrwI6m6zrG8AvOyvzpTHO,0pwXUfwxJp2koT7AkgZa02,NADA (with Lauren Jauregui & C. Tangana),2020-02-21T06:49:32Z,38,188690,False
19GNKzUEcHVZqXzV35V2dJ,0pwXUfwxJp2koT7AkgZa02,Ain't Together,2020-02-21T18:19:42Z,29,202280,False
6fXsaYU6qPZeiVLUZcpZNl,0pwXUfwxJp2koT7AkgZa02,Trust Nobody,2020-02-21T18:20:04Z,28,195066,False
11xILcyUmIjr2XpM6mpEvA,0pwXUfwxJp2koT7AkgZa02,Play Too Much,2020-02-27T01:48:21Z,0,197205,True
2qUZliZ9NHUYIAZqRNe6pZ,0pwXUfwxJp2koT7AkgZa02,GOT IT GOOD,2020-02-28T04:05:33Z,0,228146,False
03Qlgtvz9ux6lmzlv40BEZ,0pwXUfwxJp2koT7AkgZa02,Bittersweet,2020-02-29T20:27:57Z,0,236640,False
034KyQEk7IhbLtniVhBErj,0pwXUfwxJp2koT7AkgZa02,17,2020-02-29T23:45:59Z,60,160736,False
5JoV39MFYbvWZwJlxq2722,0pwXUfwxJp2koT7AkgZa02,Lento,2020-03-20T04:07:02Z,52,173548,True
6EMWT7sZBvG0oxdh9KXbb4,1AY2w3s9BZQuvSfOhhTwDw,Juice,2019-12-29T23:51:11Z,38,195144,True
1ITsmuChPVC05ogvorAyVu,1AY2w3s9BZQuvSfOhhTwDw,Boys,2019-12-30T00:17:44Z,58,172630,False
3rmpb2RKPlbdbMjlc7SOlX,1AY2w3s9BZQuvSfOhhTwDw,Water Me,2019-12-30T00:25:29Z,36,185594,False
6WrI0LAC5M1Rw2MnX2ZvEg,1AY2w3s9BZQuvSfOhhTwDw,Don't Start Now,2019-12-30T11:53:33Z,78,183290,False
4VginDwYTP2eaHJzO0QMjG,1AY2w3s9BZQuvSfOhhTwDw,Circles,2019-12-30T21:27:42Z,1,214906,False
0iYebKFUSfF72fUu2OW6ZT,1AY2w3s9BZQuvSfOhhTwDw,Super Bass,2020-01-07T09:00:07Z,0,200013,True
0rIAC4PXANcKmitJfoqmVm,1AY2w3s9BZQuvSfOhhTwDw,Motivation,2020-01-07T09:18:37Z,71,193837,False
6ocbgoVGwYJhOv1GgI9NsF,1AY2w3s9BZQuvSfOhhTwDw,7 rings,2020-01-07T09:19:27Z,87,178626,True
6f5TuB9WtbA1g49A4DcMQ4,1AY2w3s9BZQuvSfOhhTwDw,Be Alright,2020-01-07T09:19:44Z,0,179293,False
2tpIAmAq9orm1Owh5pja1w,1AY2w3s9BZQuvSfOhhTwDw,Greedy,2020-01-07T09:19:51Z,0,214906,False
6yL2kTsdVwYnGwPkKGtMd5,1AY2w3s9BZQuvSfOhhTwDw,Everyday,2020-01-07T09:20:01Z,0,194840,True
0WfKDYeUAoLA3vdvLKKWMW,1AY2w3s9BZQuvSfOhhTwDw,Poker Face,2020-01-19T00:05:23Z,0,237200,False
4Jvz8OW0kOa6RK23YPKMtj,1AY2w3s9BZQuvSfOhhTwDw,"Beautiful, Dirty, Rich",2020-01-19T00:09:48Z,50,172413,False
6B4oVElDIKRNcNUary0WG7,1AY2w3s9BZQuvSfOhhTwDw,Crazy for You,2020-02-24T21:06:39Z,64,224320,False
5OCJzvD7sykQEKHH7qAC3C,1AY2w3s9BZQuvSfOhhTwDw,God is a woman,2020-02-27T02:18:01Z,81,197546,True
4cTm3Ev9bUvy4ChJjB1nhl,1AY2w3s9BZQuvSfOhhTwDw,Juicy,2020-02-27T02:18:06Z,63,199586,True
017PF4Q3l4DBUiWoXk4OWT,1AY2w3s9BZQuvSfOhhTwDw,Break My Heart,2020-03-27T03:44:59Z,79,221820,False
3e9HZxeyfWwjeyPAMmWSSQ,1AY2w3s9BZQuvSfOhhTwDw,"thank u, next",2020-04-16T04:30:48Z,84,207320,True
3Dv1eDb0MEgF93GpLXlucZ,1AY2w3s9BZQuvSfOhhTwDw,Say So,2020-04-16T04:30:51Z,80,237893,True
76cy1WJvNGJTj78UqeA5zr,1AY2w3s9BZQuvSfOhhTwDw,IDGAF,2020-04-16T04:31:05Z,82,217946,True
28MOE4pVk5uN3wBDGBacET,1AY2w3s9BZQuvSfOhhTwDw,Love Me 4 Me,2020-04-28T18:51:43Z,45,192101,False
5gW5dSy3vXJxgzma4rQuzH,1AY2w3s9BZQuvSfOhhTwDw,Make Me Feel,2020-05-05T16:48:10Z,66,194230,True
5I7sGubUsKo4mVJpBoSVUr,1AY2w3s9BZQuvSfOhhTwDw,Like a Girl,2020-05-05T16:48:16Z,58,184857,True
24ySl2hOPGCDcxBxFIqWBu,1AY2w3s9BZQuvSfOhhTwDw,Rain On Me (with Ariana Grande),2020-05-24T22:23:54Z,74,182200,False
44gz3bzhdcGUFgA5oc1wSu,1AY2w3s9BZQuvSfOhhTwDw,Holiday,2020-08-01T14:34:15Z,0,213596,False
5v4GgrXPMghOnBBLmveLac,1AY2w3s9BZQuvSfOhhTwDw,Savage Remix (feat. Beyoncé),2020-10-17T04:47:41Z,68,242000,True
2m6YdkDmaFssHJDJlhVlYu,1AY2w3s9BZQuvSfOhhTwDw,Trust Issues,2020-11-10T15:50:27Z,20,152601,False
5N4erncE7kuUccm7zEmwzk,1AY2w3s9BZQuvSfOhhTwDw,Electricity (with Dua Lipa),2020-11-25T03:58:57Z,73,238173,False
6Im9k8u9iIzKMrmV7BWtlF,1AY2w3s9BZQuvSfOhhTwDw,34+35,2020-12-24T20:11:49Z,81,173710,True
4z0sS7hwnTZTRKZVahth6J,1AY2w3s9BZQuvSfOhhTwDw,Hair,2021-01-20T06:24:14Z,0,209280,False
7IOuCLt770D8v0u3SVaDeI,1AY2w3s9BZQuvSfOhhTwDw,Wasabi,2021-02-23T07:02:24Z,67,154786,True
2RCZhvj9bhe4f14caGBsYu,1AY2w3s9BZQuvSfOhhTwDw,Bounce Back,2021-02-23T07:02:27Z,54,160551,False
1LoriJC05IrHIDwj3q0KC1,1AY2w3s9BZQuvSfOhhTwDw,Hands To Myself,2021-02-23T07:03:39Z,68,200680,False
5YeHLHDdQ4nKHk81XFWhCU,1AY2w3s9BZQuvSfOhhTwDw,successful,2021-02-23T07:04:22Z,67,227386,True
6XkEw1h2Hq4fGnSm0JuSIs,1AY2w3s9BZQuvSfOhhTwDw,Strip (feat. Sharaya J),2021-02-23T07:05:02Z,53,199213,False
6DXZiYUbrYgrVIhfX3U9Z2,1AY2w3s9BZQuvSfOhhTwDw,Pretty Please,2021-04-09T22:15:40Z,70,194607,True
2mumZRgEobS03J546KQcMl,1AY2w3s9BZQuvSfOhhTwDw,Girlfriend,2021-04-23T17:47:44Z,38,203523,False
748mdHapucXQri7IAO8yFK,1AY2w3s9BZQuvSfOhhTwDw,Kiss Me More (feat. SZA),2021-05-18T06:05:59Z,79,208866,True
0FFsgUoFibYISzMxuGS61W,1AY2w3s9BZQuvSfOhhTwDw,I Don't Do Drugs (feat. Ariana Grande),2021-06-25T05:26:44Z,69,188893,True
6dKYAtGciLRm8uOD1LiSVf,1AY2w3s9BZQuvSfOhhTwDw,Anticipating,2021-08-20T18:03:15Z,48,196106,False
7I7Dk8FOkZqhqZp9N2RKiP,1AY2w3s9BZQuvSfOhhTwDw,Talking to Yourself,2022-10-21T18:11:16Z,57,173200,False
6dgUya35uo964z7GZXM07g,1AY2w3s9BZQuvSfOhhTwDw,Nonsense,2023-01-08T20:21:45Z,90,163648,False
