id,name,followers_total,popularity,external_urls_spotify
2auiVi8sUZo17dLy1HwrTU,Solange,2054804,59,https://open.spotify.com/artist/2auiVi8sUZo17dLy1HwrTU
31WyEEkINlANbj1wpgP702,Stacy Capers,447,2,https://open.spotify.com/artist/31WyEEkINlANbj1wpgP702
4j5EnP4t2lSKolLuQh1xvn,St. Beauty,34644,32,https://open.spotify.com/artist/4j5EnP4t2lSKolLuQh1xvn
09mMKy3FRsq47rbtjoGrb6,Leonce,100,1,https://open.spotify.com/artist/09mMKy3FRsq47rbtjoGrb6
5rDXcEIODl8TgGTgrntnjX,Rexx Life Raj,156008,50,https://open.spotify.com/artist/5rDXcEIODl8TgGTgrntnjX
2eam0iDomRHGBypaDQLwWI,Bleachers,679507,68,https://open.spotify.com/artist/2eam0iDomRHGBypaDQLwWI
0NHDcXTAcYVcMrM6TXC1i5,Solomon,13,0,https://open.spotify.com/artist/0NHDcXTAcYVcMrM6TXC1i5
6KvlPV9ixIAotRrbKHWZPl,Spies in Disguise,1206,22,https://open.spotify.com/artist/6KvlPV9ixIAotRrbKHWZPl
0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,779762,64,https://open.spotify.com/artist/0Cp8WN4V8Tu4QJQwCN5Md4
494OPqLjjEhjKil1G6MWho,Kate Stewart,17408,34,https://open.spotify.com/artist/494OPqLjjEhjKil1G6MWho
0JeTRYMH7FoBiMcLXg1n8g,Full Crate,48919,50,https://open.spotify.com/artist/0JeTRYMH7FoBiMcLXg1n8g
6TfJcKCr5hFsYZkq2k1Pac,Jayd Ink,9392,25,https://open.spotify.com/artist/6TfJcKCr5hFsYZkq2k1Pac
0IVWeUVFPCMT7MmhvqmfUr,clear eyes,19366,30,https://open.spotify.com/artist/0IVWeUVFPCMT7MmhvqmfUr
76yeOnINtQSXyoEHbkYmtY,Drew Love,13096,47,https://open.spotify.com/artist/76yeOnINtQSXyoEHbkYmtY
5tth2a3v0sWwV1C7bApBdX,Lil' Kim,1692983,63,https://open.spotify.com/artist/5tth2a3v0sWwV1C7bApBdX
3DvdryKH4O95ZnsUZJKXpt,Maze,479501,48,https://open.spotify.com/artist/3DvdryKH4O95ZnsUZJKXpt
6rXycobs8wkWicUGLtmB0n,Frankie Beverly,57611,47,https://open.spotify.com/artist/6rXycobs8wkWicUGLtmB0n
5m7wCUhYhBh7A3A3YMxrbt,Queen Latifah,201020,52,https://open.spotify.com/artist/5m7wCUhYhBh7A3A3YMxrbt
06HL4z0CvFAxyc27GXpf02,Taylor Swift,100298058,100,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02
1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,6922974,71,https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i
41I5xI04kixwmonDBl0Sda,King Combs,104083,48,https://open.spotify.com/artist/41I5xI04kixwmonDBl0Sda
4r63FhuTkUYltbVAg5TQnk,DaBaby,11619696,79,https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk
67nwj3Y5sZQLl72VNUHEYE,Wale,4139031,69,https://open.spotify.com/artist/67nwj3Y5sZQLl72VNUHEYE
3KV3p5EY4AvKxOlhGHORLg,Jeremih,6549074,73,https://open.spotify.com/artist/3KV3p5EY4AvKxOlhGHORLg
5KKpBU5eC2tJDzf0wmlRp2,RAYE,1168919,79,https://open.spotify.com/artist/5KKpBU5eC2tJDzf0wmlRp2
520qA5VGL9iI0SbmEnTVNg,Maleek Berry,597768,53,https://open.spotify.com/artist/520qA5VGL9iI0SbmEnTVNg
24HNTbd7Y2qVOCyzIosYi9,Nana Rogues,4338,34,https://open.spotify.com/artist/24HNTbd7Y2qVOCyzIosYi9
7oMRcCu0OYSCtCyS3P37iC,Afro B,211617,52,https://open.spotify.com/artist/7oMRcCu0OYSCtCyS3P37iC
360IAlyVv4PCEVjgyMZrxK,Miguel,4923479,78,https://open.spotify.com/artist/360IAlyVv4PCEVjgyMZrxK
2Mu5NfyYm8n5iTomuKAEHl,Ms. Lauryn Hill,2697033,72,https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl
2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,943513,66,https://open.spotify.com/artist/2ZRQcIgzPCVaT9XKhXZIzh
5UjifI1TYefXWn9GdqDOHl,Social House,149258,63,https://open.spotify.com/artist/5UjifI1TYefXWn9GdqDOHl
2wY79sveU1sp5g7SokKOiI,Sam Smith,23466440,83,https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI
4o4tLTIJ3eWMFerz73atcT,Qveen Herby,586120,54,https://open.spotify.com/artist/4o4tLTIJ3eWMFerz73atcT
08v1r0jqDyvSo2LtSqHxcy,Reo Cragun,91415,45,https://open.spotify.com/artist/08v1r0jqDyvSo2LtSqHxcy
32IXja3Y6CPvnAtTHD2bWg,BLVK JVCK,20202,38,https://open.spotify.com/artist/32IXja3Y6CPvnAtTHD2bWg
30DhU7BDmF4PH0JVhu8ZRg,Sabrina Claudio,1647319,61,https://open.spotify.com/artist/30DhU7BDmF4PH0JVhu8ZRg
0PgYKqH7ohfAm9LFgWjpl8,ELIZA,155711,46,https://open.spotify.com/artist/0PgYKqH7ohfAm9LFgWjpl8
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,31928678,90,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa
16rCzZOMQX7P8Kmn5YKexI,Mahalia,952508,61,https://open.spotify.com/artist/16rCzZOMQX7P8Kmn5YKexI
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,5680616,76,https://open.spotify.com/artist/6zFYqv1mOsgBRQbae3JJ9e
7wkquqt8snY30TIZKCHIdX,Siaira Shawn,4131,24,https://open.spotify.com/artist/7wkquqt8snY30TIZKCHIdX
29lbSb4ujaVH5pHnQjFT0G,Ola Gjeilo,47905,57,https://open.spotify.com/artist/29lbSb4ujaVH5pHnQjFT0G
2gsggkzM5R49q6jpPvazou,Jessie J,11613246,71,https://open.spotify.com/artist/2gsggkzM5R49q6jpPvazou
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,91215824,88,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH
7fw0E8WHdG3r9SuPBcGmWk,Sampa the Great,268897,47,https://open.spotify.com/artist/7fw0E8WHdG3r9SuPBcGmWk
5AYOUKvm3ZfyNiAFeWrBcN,thando,2471,20,https://open.spotify.com/artist/5AYOUKvm3ZfyNiAFeWrBcN
6QJmT08NkUDNTNQ1C01Hag,Krown,741,16,https://open.spotify.com/artist/6QJmT08NkUDNTNQ1C01Hag
4LLpKhyESsyAXpc4laK94U,Mac Miller,10004453,82,https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U
4eArh1v6UwBbKkjdgHCned,Kate Bollinger,78548,52,https://open.spotify.com/artist/4eArh1v6UwBbKkjdgHCned
68tR0TsEKX89ID4fyBMgch,James Vickery,128898,49,https://open.spotify.com/artist/68tR0TsEKX89ID4fyBMgch
6tUJpYN2aYiXbzAcg0pIOo,Sinéad Harnett,508506,55,https://open.spotify.com/artist/6tUJpYN2aYiXbzAcg0pIOo
6UtYvUtXnmg5EtllDFlWp8,CHIKA,199385,42,https://open.spotify.com/artist/6UtYvUtXnmg5EtllDFlWp8
3rw1MKkbLTZw46AqC7gRpH,Femme It Forward,13474,27,https://open.spotify.com/artist/3rw1MKkbLTZw46AqC7gRpH
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,10131747,77,https://open.spotify.com/artist/0oSGxfWSnnOXhD2fKuz2Gy
2hUYKu1x0UZQXvzCmggvSn,Reneé Rapp,557503,74,https://open.spotify.com/artist/2hUYKu1x0UZQXvzCmggvSn
2zWVouasiK4lKkkC2vuQR3,Shira Small,4394,26,https://open.spotify.com/artist/2zWVouasiK4lKkkC2vuQR3
0wz0jO9anccPzH04N7FLBH,Low,253867,47,https://open.spotify.com/artist/0wz0jO9anccPzH04N7FLBH
2vm8GdHyrJh2O2MfbQFYG0,Ingrid Michaelson,792949,60,https://open.spotify.com/artist/2vm8GdHyrJh2O2MfbQFYG0
6jpOOrGFSWdHx6leHfU54n,"The Last Artful, Dodgr",16300,35,https://open.spotify.com/artist/6jpOOrGFSWdHx6leHfU54n
5X0dCi2aVnYEV27S8wgQdF,Nai Palm,122458,35,https://open.spotify.com/artist/5X0dCi2aVnYEV27S8wgQdF
5DD5GZd4ElmQTy9NleMvKJ,Tessa Violet,671639,52,https://open.spotify.com/artist/5DD5GZd4ElmQTy9NleMvKJ
59KQTERLpPa7M0F25fRH6V,Dinah Jane,431978,39,https://open.spotify.com/artist/59KQTERLpPa7M0F25fRH6V
7sgWBYtJpblXpJl2lU5WVs,Electric Guest,349788,53,https://open.spotify.com/artist/7sgWBYtJpblXpJl2lU5WVs
3LVPGE5jPPwtbGslx07YR0,Kishi Bashi,234882,49,https://open.spotify.com/artist/3LVPGE5jPPwtbGslx07YR0
0ZxZlO7oWCSYMXhehpyMvE,COIN,633365,60,https://open.spotify.com/artist/0ZxZlO7oWCSYMXhehpyMvE
303SwmjLibkh8OJH5xxZOM,Glowie,9492,25,https://open.spotify.com/artist/303SwmjLibkh8OJH5xxZOM
6CwfuxIqcltXDGjfZsMd9A,MARINA,5205234,72,https://open.spotify.com/artist/6CwfuxIqcltXDGjfZsMd9A
1MIVXf74SZHmTIp4V4paH4,Mabel,1948636,65,https://open.spotify.com/artist/1MIVXf74SZHmTIp4V4paH4
0lEssBAxQl2In4RpaB1C2Y,Talib Kweli,587326,53,https://open.spotify.com/artist/0lEssBAxQl2In4RpaB1C2Y
78OK71F2nNKI5nNw4BycWm,Timan Family Choir,111,30,https://open.spotify.com/artist/78OK71F2nNKI5nNw4BycWm
3WrFJ7ztbogyGnTHbHJFl2,The Beatles,26841016,84,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
6f96znq79wvlknKHHHhtTW,Jarreau Vandal,71122,43,https://open.spotify.com/artist/6f96znq79wvlknKHHHhtTW
7fqDRFkiuwzFDde1K0taVs,Shakka,83756,50,https://open.spotify.com/artist/7fqDRFkiuwzFDde1K0taVs
4NHQUGzhtTLFvgF5SZesLK,Tove Lo,3530729,72,https://open.spotify.com/artist/4NHQUGzhtTLFvgF5SZesLK
17lzZA2AlOHwCwFALHttmp,2 Chainz,8000893,76,https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp
1lE6SEy8f84Zhjvp7r8yTD,Syleena Johnson,319052,64,https://open.spotify.com/artist/1lE6SEy8f84Zhjvp7r8yTD
053q0ukIDRgzwTr4vNSwab,Grimes,2231668,68,https://open.spotify.com/artist/053q0ukIDRgzwTr4vNSwab
3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,1499014,67,https://open.spotify.com/artist/3Ayl7mCk0nScecqOzvNp6s
7xkAwz0bQTGDSbkofyQt3U,Belinda Carlisle,832145,60,https://open.spotify.com/artist/7xkAwz0bQTGDSbkofyQt3U
5WId4o5jdGVhptNU0uqKxu,St. Lucia,241346,45,https://open.spotify.com/artist/5WId4o5jdGVhptNU0uqKxu
2ExGrw6XpbtUAJHTLtUXUD,Stefflon Don,1177815,65,https://open.spotify.com/artist/2ExGrw6XpbtUAJHTLtUXUD
7HkdQ0gt53LP4zmHsL0nap,Ella Mai,5350815,68,https://open.spotify.com/artist/7HkdQ0gt53LP4zmHsL0nap
4QJrAwNc5j17E5N2PxpqGj,Olivia Nelson,18908,33,https://open.spotify.com/artist/4QJrAwNc5j17E5N2PxpqGj
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,42624647,82,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr
2FXC3k01G6Gw61bmprjgqS,Hozier,6376296,82,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS
3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,1617314,71,https://open.spotify.com/artist/3qnGvpP8Yth1AqSBMqON5x
74XFHRwlV6OrjEM0A2NCMF,Paramore,8267552,77,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF
1dfeR4HaWDbWqFHLkxsg1d,Queen,49086317,84,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d
4IvS1ZZ5nyiNMheybfx3Hf,The Coup,73796,37,https://open.spotify.com/artist/4IvS1ZZ5nyiNMheybfx3Hf
4y6J8jwRAwO4dssiSmN91R,Muddy Waters,1263369,54,https://open.spotify.com/artist/4y6J8jwRAwO4dssiSmN91R
1uR7zoLrSRI8bSL43OZ0GY,Ezra Furman,174989,45,https://open.spotify.com/artist/1uR7zoLrSRI8bSL43OZ0GY
5r1bdqzhgRoHC3YcCV6N5a,The Darkness,417597,56,https://open.spotify.com/artist/5r1bdqzhgRoHC3YcCV6N5a
0kObWap02DEg9EAJ3PBxzf,Starship,1019791,65,https://open.spotify.com/artist/0kObWap02DEg9EAJ3PBxzf
6IWDRzTxF8cEkf0dXYMSrb,jtbs,2128,26,https://open.spotify.com/artist/6IWDRzTxF8cEkf0dXYMSrb
6jlWj6y00bMQt8XoKuCjyZ,Emily King,197571,47,https://open.spotify.com/artist/6jlWj6y00bMQt8XoKuCjyZ
4hTL3jOgvZwOqegEZTOrCc,Col3trane,168071,51,https://open.spotify.com/artist/4hTL3jOgvZwOqegEZTOrCc
2ymLCgoeNHbhPDwMb3N3iQ,The Shindellas,7462,24,https://open.spotify.com/artist/2ymLCgoeNHbhPDwMb3N3iQ
5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,9745722,76,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb
6nS5roXSAGhTGr34W6n7Et,Disclosure,2146316,72,https://open.spotify.com/artist/6nS5roXSAGhTGr34W6n7Et
6mcrZQmgzFGRWf7C0SObou,Frankie Valli & The Four Seasons,614104,62,https://open.spotify.com/artist/6mcrZQmgzFGRWf7C0SObou
5LuLeXlnT2jFxbx7Cg7j88,Ady Suleiman,99093,44,https://open.spotify.com/artist/5LuLeXlnT2jFxbx7Cg7j88
0EF0xdjRZNktbZ8Aoqf4Di,TĀLĀ,11388,17,https://open.spotify.com/artist/0EF0xdjRZNktbZ8Aoqf4Di
7JFinw4LobpCUjapyKvsjo,Sam Wills,75213,53,https://open.spotify.com/artist/7JFinw4LobpCUjapyKvsjo
2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS,951378,59,https://open.spotify.com/artist/2hPgGN4uhvXAxiXQBIXOmE
52lBOxCxbJg0ttXEW9CQpW,Louis Prima,193722,58,https://open.spotify.com/artist/52lBOxCxbJg0ttXEW9CQpW
1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,2186705,64,https://open.spotify.com/artist/1Bl6wpkWCQ4KVgnASpvzzA
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,5947991,72,https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf
0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,1312513,65,https://open.spotify.com/artist/0hDjKSKjl1DC7ovYTDJHe8
5xI4mPixKfrCCspATqbpy3,Eryn Allen Kane,81729,54,https://open.spotify.com/artist/5xI4mPixKfrCCspATqbpy3
5gsyao2Qm21EKylbVIuRQ3,11:11,278578,41,https://open.spotify.com/artist/5gsyao2Qm21EKylbVIuRQ3
6hfwwpXqZPRC9CsKI7qtv1,Alina Baraz,1380411,63,https://open.spotify.com/artist/6hfwwpXqZPRC9CsKI7qtv1
4QkSD9TRUnMtI8Fq1jXJJe,Snail Mail,379541,48,https://open.spotify.com/artist/4QkSD9TRUnMtI8Fq1jXJJe
09kXLeOXRyfNQMXRaDO4qA,Nilüfer Yanya,169042,45,https://open.spotify.com/artist/09kXLeOXRyfNQMXRaDO4qA
0utS63XytOEVN1EtzWhJpG,The Radio Dept.,149563,48,https://open.spotify.com/artist/0utS63XytOEVN1EtzWhJpG
4CvTDPKA6W06DRfBnZKrau,Thom Yorke,1020890,56,https://open.spotify.com/artist/4CvTDPKA6W06DRfBnZKrau
0EmUT6i9rTu9ZHy1Tl1iuX,Natalie Prass,49342,34,https://open.spotify.com/artist/0EmUT6i9rTu9ZHy1Tl1iuX
3UjPnt2nRmw10N58bBeNOg,Xavier Omär,430051,50,https://open.spotify.com/artist/3UjPnt2nRmw10N58bBeNOg
0WjtdWS6su0f3jrW9aqEHl,Berhana,203258,48,https://open.spotify.com/artist/0WjtdWS6su0f3jrW9aqEHl
2tAqnHDAgnGtjnlzyoa38L,Ama Lou,271392,44,https://open.spotify.com/artist/2tAqnHDAgnGtjnlzyoa38L
2ICR2m4hOBPhaYiZB3rnLW,Sonder,983138,70,https://open.spotify.com/artist/2ICR2m4hOBPhaYiZB3rnLW
24Cf1irKt7kcewb9OOkPum,Joyce Wrice,186519,49,https://open.spotify.com/artist/24Cf1irKt7kcewb9OOkPum
24EY6rZFOruUXOcoqxUW21,Kay Franklin,1763,21,https://open.spotify.com/artist/24EY6rZFOruUXOcoqxUW21
7e1ICztHM2Sc4JNLxeMXYl,dvsn,1220684,57,https://open.spotify.com/artist/7e1ICztHM2Sc4JNLxeMXYl
5M0lbkGluOPXLeFjApw8r8,DRAM,840094,58,https://open.spotify.com/artist/5M0lbkGluOPXLeFjApw8r8
44drVL4jbdo6T6llD5cMgx,McClenney,58691,34,https://open.spotify.com/artist/44drVL4jbdo6T6llD5cMgx
1EpyA68dKpjf7jXmQL88Hy,Noname,719397,55,https://open.spotify.com/artist/1EpyA68dKpjf7jXmQL88Hy
4jqFe1fd5uul2XSSxsRvbZ,Cam O'bi,17288,46,https://open.spotify.com/artist/4jqFe1fd5uul2XSSxsRvbZ
2PU4qFehXQF7WnlFsJpBiJ,Raury,200173,48,https://open.spotify.com/artist/2PU4qFehXQF7WnlFsJpBiJ
4TrraAsitQKl821DQY42cZ,Sigrid,692245,58,https://open.spotify.com/artist/4TrraAsitQKl821DQY42cZ
6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,1571879,62,https://open.spotify.com/artist/6mQfAAqZGBzIfrmlZCeaYT
7DkftpjbqLhwjlCUe567y9,Moe Moks,1562,32,https://open.spotify.com/artist/7DkftpjbqLhwjlCUe567y9
1lEBJGJgdoevi1Clv9CqLT,Branko,52022,41,https://open.spotify.com/artist/1lEBJGJgdoevi1Clv9CqLT
7e3FtKBIPLrIVm8g1FJMVg,Sango,195719,54,https://open.spotify.com/artist/7e3FtKBIPLrIVm8g1FJMVg
2BccVcXzmwMB2b2mDEPuQH,COSIMA,14090,25,https://open.spotify.com/artist/2BccVcXzmwMB2b2mDEPuQH
0Ns29jDBaYI2wbHvTR1B9j,Diamond White,27646,33,https://open.spotify.com/artist/0Ns29jDBaYI2wbHvTR1B9j
3UVRliakQfa1pMWIsNuiZ8,Musiq Soulchild,1122005,57,https://open.spotify.com/artist/3UVRliakQfa1pMWIsNuiZ8
4ScCswdRlyA23odg9thgIO,Jess Glynne,3028166,71,https://open.spotify.com/artist/4ScCswdRlyA23odg9thgIO
1tc4LrAlQ8EmlauDoAvpBa,Sammus,16549,21,https://open.spotify.com/artist/1tc4LrAlQ8EmlauDoAvpBa
0N41KJ4H6bkPAm2tx7VS8C,Anna Wise,70524,54,https://open.spotify.com/artist/0N41KJ4H6bkPAm2tx7VS8C
1Ss8sy3C3XXQgxYRwjDln8,Ralph,62781,42,https://open.spotify.com/artist/1Ss8sy3C3XXQgxYRwjDln8
49tQo2QULno7gxHutgccqF,LANY,5702652,72,https://open.spotify.com/artist/49tQo2QULno7gxHutgccqF
1mSJCvDX0W7Dn7S9C6vmvI,Anna of the North,213688,57,https://open.spotify.com/artist/1mSJCvDX0W7Dn7S9C6vmvI
6MDME20pz9RveH9rEXvrOM,Clean Bandit,5360649,73,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM
14rP13jdQNgQvuPA2AkBgm,Glades,83768,44,https://open.spotify.com/artist/14rP13jdQNgQvuPA2AkBgm
5WUlDfRSoLAfcVSX1WnrxN,Sia,27454372,84,https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,25858371,87,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai
4D75GcNG95ebPtNvoNVXhz,AFROJACK,3941198,71,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz
0kqRUwSJCCooeI3hNRsghY,Johnny Rain,82945,38,https://open.spotify.com/artist/0kqRUwSJCCooeI3hNRsghY
71Ug2zQHWlJFjNCK8swHfL,Diana Gordon,40410,31,https://open.spotify.com/artist/71Ug2zQHWlJFjNCK8swHfL
4fJsnm9CeDAPrwO4MAEToj,Dounia,123239,40,https://open.spotify.com/artist/4fJsnm9CeDAPrwO4MAEToj
2FovgCfOwN9iqbkCBlKFdT,Ellise,1673424,57,https://open.spotify.com/artist/2FovgCfOwN9iqbkCBlKFdT
41JNAYVuPs7zwJbQBQ6tec,Manatee Commune,22121,30,https://open.spotify.com/artist/41JNAYVuPs7zwJbQBQ6tec
2QSPrJfYeRXaltEEiriXN9,Tove Styrke,158317,47,https://open.spotify.com/artist/2QSPrJfYeRXaltEEiriXN9
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,12048924,76,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK
3tVQdUvClmAT7URs9V3rsp,Wizkid,4841012,77,https://open.spotify.com/artist/3tVQdUvClmAT7URs9V3rsp
0ce3UlXwNzZPkj78XYLE7V,Ayanis,11368,25,https://open.spotify.com/artist/0ce3UlXwNzZPkj78XYLE7V
6NnWCx7mer62qXytwEKZm9,Lorine Chia,46082,43,https://open.spotify.com/artist/6NnWCx7mer62qXytwEKZm9
0bdfiayQAKewqEvaU6rXCv,MØ,1447531,71,https://open.spotify.com/artist/0bdfiayQAKewqEvaU6rXCv
5QuBVnBPEzwYvFrgBbwpmU,Empress Of,125055,51,https://open.spotify.com/artist/5QuBVnBPEzwYvFrgBbwpmU
1vCT7fzQTHTmNNccy97dMp,Danéx,1036,12,https://open.spotify.com/artist/1vCT7fzQTHTmNNccy97dMp
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,6330149,76,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi
2MuFzH1J5I6gGFYo2qhZmX,Ryn Weaver,227827,48,https://open.spotify.com/artist/2MuFzH1J5I6gGFYo2qhZmX
5QSx2vpiSchSeCwc0qmfNI,Who Is Fancy,36572,33,https://open.spotify.com/artist/5QSx2vpiSchSeCwc0qmfNI
5cKlE8f6b26h61Ml7m052Q,Haley Reinhart,325911,62,https://open.spotify.com/artist/5cKlE8f6b26h61Ml7m052Q
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,1995352,80,https://open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX
0pghUohLPptZWBasy2wmUx,THEY.,350678,52,https://open.spotify.com/artist/0pghUohLPptZWBasy2wmUx
3GeZ2hxlimcfZ7v3qxf5UT,Coca Vango,14766,28,https://open.spotify.com/artist/3GeZ2hxlimcfZ7v3qxf5UT
0XSz7OqyhKBKRq4ZU8WpAo,KAMILLE,16383,46,https://open.spotify.com/artist/0XSz7OqyhKBKRq4ZU8WpAo
6mK0vAO13gT8jWYANyoXAl,Young Franco,69564,49,https://open.spotify.com/artist/6mK0vAO13gT8jWYANyoXAl
3JmGsgVoGUN1Ro1jLfi7k1,Scrufizzer,23212,50,https://open.spotify.com/artist/3JmGsgVoGUN1Ro1jLfi7k1
1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,540659,56,https://open.spotify.com/artist/1MXZ0hsGic96dWRDKwAwdr
0jUQSUOcM7lxVn5eVGTkzQ,Justine Skye,827992,66,https://open.spotify.com/artist/0jUQSUOcM7lxVn5eVGTkzQ
5Nf5yishRW9Ye174sJISkg,London On Da Track,66084,51,https://open.spotify.com/artist/5Nf5yishRW9Ye174sJISkg
02kJSzxNuaWGqwubyUba0Z,G-Eazy,5194770,75,https://open.spotify.com/artist/02kJSzxNuaWGqwubyUba0Z
3qBKjEOanahMxlRojwCzhI,Zacari,94401,67,https://open.spotify.com/artist/3qBKjEOanahMxlRojwCzhI
7wFDo161xYdeaiLz3KIHoM,Gallant,303817,50,https://open.spotify.com/artist/7wFDo161xYdeaiLz3KIHoM
2IEnjZsVDEPKUTxNinyqba,Tiffany Gouché,29660,44,https://open.spotify.com/artist/2IEnjZsVDEPKUTxNinyqba
1ShZZUjkbXCjhwrb18BA8I,Bryce Vine,499339,61,https://open.spotify.com/artist/1ShZZUjkbXCjhwrb18BA8I
3tQx1LPXbsYjE9VwN1Peaa,Marc E. Bassy,416019,57,https://open.spotify.com/artist/3tQx1LPXbsYjE9VwN1Peaa
3QTDHixorJelOLxoxcjqGx,SiR,943997,63,https://open.spotify.com/artist/3QTDHixorJelOLxoxcjqGx
2NqeFgy0ual6Abk5hd0xxi,Emma Blackery,65498,30,https://open.spotify.com/artist/2NqeFgy0ual6Abk5hd0xxi
6cdcTRFv0nFBQZPmTLWhRh,Amara La Negra,36365,27,https://open.spotify.com/artist/6cdcTRFv0nFBQZPmTLWhRh
2sfC2KuIzmNQEtVordUuqq,WESLEE,16989,31,https://open.spotify.com/artist/2sfC2KuIzmNQEtVordUuqq
2retT7MFwHDVTeGKDdybEx,K. Michelle,1732917,47,https://open.spotify.com/artist/2retT7MFwHDVTeGKDdybEx
0VRj0yCOv2FXJNP47XQnx5,Quavo,7162975,78,https://open.spotify.com/artist/0VRj0yCOv2FXJNP47XQnx5
0Y3agQaa6g2r0YmHPOO9rh,Davido,4276302,72,https://open.spotify.com/artist/0Y3agQaa6g2r0YmHPOO9rh
0SnSLcjKHdpYJaBLGA0TA4,Rachel Kerr,3881,16,https://open.spotify.com/artist/0SnSLcjKHdpYJaBLGA0TA4
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,1283650,55,https://open.spotify.com/artist/5Y8eJDj37KhaEeqbVO7Ag1
3nViOFa3kZW8OMSNOzwr98,Queen Naija,2975486,60,https://open.spotify.com/artist/3nViOFa3kZW8OMSNOzwr98
2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,1919884,64,https://open.spotify.com/artist/2Sqr0DXoaYABbjBo9HaMkM
1mKtlPrXjWK6oIdk9cSOjs,Asiahn,243552,36,https://open.spotify.com/artist/1mKtlPrXjWK6oIdk9cSOjs
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,3276303,70,https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok
4AA8eXtzqh5ykxtafLaPOi,What So Not,308282,54,https://open.spotify.com/artist/4AA8eXtzqh5ykxtafLaPOi
5sWHDYs0csV6RS48xBl0tH,Two Feet,1929596,69,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH
2Rf4X6m0oayCJhaJ5K63GQ,Nathan Sykes,457380,53,https://open.spotify.com/artist/2Rf4X6m0oayCJhaJ5K63GQ
21TinSsF5ytwsfdyz5VSVS,dodie,1046525,59,https://open.spotify.com/artist/21TinSsF5ytwsfdyz5VSVS
7z2avKuuiMAT4XZJFv8Rvh,Tom Walker,1142831,66,https://open.spotify.com/artist/7z2avKuuiMAT4XZJFv8Rvh
1cZQSpDsxgKIX2yW5OR9Ot,Lennon Stella,378189,61,https://open.spotify.com/artist/1cZQSpDsxgKIX2yW5OR9Ot
1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,3137108,65,https://open.spotify.com/artist/1o2NpYGqHiCq7FoiYdyd1x
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,5069040,73,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,9290208,80,https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax
