artist_id,genre
1pPmIToKXyGdsCF6LmqLmI,rap
1pPmIToKXyGdsCF6LmqLmI,trap
37hAfseJWi0G3Scife12Il,scam rap
37hAfseJWi0G3Scife12Il,trap queen
0FtsMKmZEq8fBWqdSOWtqp,cali rap
0FtsMKmZEq8fBWqdSOWtqp,melodic rap
4d3yvTptO48nOYTPBcPFZC,contemporary r&b
4d3yvTptO48nOYTPBcPFZC,dance pop
4d3yvTptO48nOYTPBcPFZC,hip pop
4d3yvTptO48nOYTPBcPFZC,philly rap
4d3yvTptO48nOYTPBcPFZC,r&b
4d3yvTptO48nOYTPBcPFZC,urban contemporary
1vfezMIyCr4XUdYRaKIKi3,hip pop
1vfezMIyCr4XUdYRaKIKi3,r&b
1vfezMIyCr4XUdYRaKIKi3,urban contemporary
1RyvyyTE3xzB2ZywiAwp0i,atl hip hop
1RyvyyTE3xzB2ZywiAwp0i,hip hop
1RyvyyTE3xzB2ZywiAwp0i,rap
1RyvyyTE3xzB2ZywiAwp0i,southern hip hop
1RyvyyTE3xzB2ZywiAwp0i,trap
0C8ZW7ezQVs4URX5aX7Kqx,pop
0C8ZW7ezQVs4URX5aX7Kqx,post-teen pop
6PvScqSJuICxvoA3UDYPmu,canadian contemporary r&b
6PvScqSJuICxvoA3UDYPmu,indie r&b
1iNqsUDUraNWrj00bqssQG,hip hop
1iNqsUDUraNWrj00bqssQG,pop rap
1iNqsUDUraNWrj00bqssQG,rap
6HCkJzbswOIc7Qc5TJ1n5l,indie soul
6HCkJzbswOIc7Qc5TJ1n5l,neo r&b
0YrtvWJMgSdVrk3SfNjTbx,alternative rock
0YrtvWJMgSdVrk3SfNjTbx,canadian indie
0YrtvWJMgSdVrk3SfNjTbx,chamber pop
0YrtvWJMgSdVrk3SfNjTbx,indie rock
0YrtvWJMgSdVrk3SfNjTbx,indietronica
0YrtvWJMgSdVrk3SfNjTbx,modern rock
0YrtvWJMgSdVrk3SfNjTbx,seattle indie
0YrtvWJMgSdVrk3SfNjTbx,washington indie
1btWGBz4Uu1HozTwb2Lm8A,minneapolis indie
1btWGBz4Uu1HozTwb2Lm8A,modern rock
1btWGBz4Uu1HozTwb2Lm8A,pov: indie
757aE44tKEUQEqRuT6GnEB,melodic rap
757aE44tKEUQEqRuT6GnEB,rap
757aE44tKEUQEqRuT6GnEB,trap
0YinUQ50QDB7ZxSCLyQ40k,cali rap
0YinUQ50QDB7ZxSCLyQ40k,pop rap
0YinUQ50QDB7ZxSCLyQ40k,rap
0YinUQ50QDB7ZxSCLyQ40k,southern hip hop
0YinUQ50QDB7ZxSCLyQ40k,trap
1i8SpTcr7yvPOmcqrbnVXY,puerto rican pop
1i8SpTcr7yvPOmcqrbnVXY,reggaeton
1i8SpTcr7yvPOmcqrbnVXY,trap latino
1i8SpTcr7yvPOmcqrbnVXY,urbano latino
6beUvFUlKliUYJdLOXNj9C,alt z
6beUvFUlKliUYJdLOXNj9C,indie pop
6beUvFUlKliUYJdLOXNj9C,nyc pop
2JyWXPbkqI5ZJa3gwqVa0c,british soul
1W7FNibLa0O0b572tB2w7t,bedroom soul
6tbjWDEIzxoDsBA1FuhfPW,dance pop
6tbjWDEIzxoDsBA1FuhfPW,pop
2X97ZAqRKRMYFIDqtvGgGc,edm
2X97ZAqRKRMYFIDqtvGgGc,uk dance
5fMUXHkw8R8eOP2RNVYEZX,dance pop
5fMUXHkw8R8eOP2RNVYEZX,edm
5fMUXHkw8R8eOP2RNVYEZX,electro house
5fMUXHkw8R8eOP2RNVYEZX,moombahton
5fMUXHkw8R8eOP2RNVYEZX,pop dance
3hv9jJF3adDNsBSIQDqcjp,pop soul
6Z4puj0KYgtcxJrVXKmvBX,jersey club
6Z4puj0KYgtcxJrVXKmvBX,new jersey rap
3Uh1hwQUVJLK5Srk4PosCK,vancouver indie
1U0sIzpRtDkvu1hXXzxh60,afrofuturism
1U0sIzpRtDkvu1hXXzxh60,alternative r&b
1U0sIzpRtDkvu1hXXzxh60,escape room
1U0sIzpRtDkvu1hXXzxh60,experimental r&b
76SlrtEaq2oViRXulxjfuM,chicago rap
76SlrtEaq2oViRXulxjfuM,trap queen
6lay1nwbE6hTx1jivysUAL,alternative r&b
6lay1nwbE6hTx1jivysUAL,escape room
6lay1nwbE6hTx1jivysUAL,lgbtq+ hip hop
6lay1nwbE6hTx1jivysUAL,trap queen
0huGjMyP507tBCARyzSkrv,hip hop
0huGjMyP507tBCARyzSkrv,pop rap
0huGjMyP507tBCARyzSkrv,rap
0huGjMyP507tBCARyzSkrv,trap
0huGjMyP507tBCARyzSkrv,underground hip hop
05oH07COxkXKIMt6mIPRee,contemporary r&b
05oH07COxkXKIMt6mIPRee,dance pop
05oH07COxkXKIMt6mIPRee,hip pop
05oH07COxkXKIMt6mIPRee,r&b
05oH07COxkXKIMt6mIPRee,urban contemporary
7GaxyUddsPok8BuhxN6OUW,funk
7GaxyUddsPok8BuhxN6OUW,soul
2uE66NiUti6Wpz90SD4eam,jazz trombone
2uE66NiUti6Wpz90SD4eam,p funk
4lJHGi5dlJmWwFH0JKF6di,classic soul
4lJHGi5dlJmWwFH0JKF6di,funk
4lJHGi5dlJmWwFH0JKF6di,jazz funk
4lJHGi5dlJmWwFH0JKF6di,p funk
4lJHGi5dlJmWwFH0JKF6di,soul
4lJHGi5dlJmWwFH0JKF6di,soul jazz
6eUKZXaKkcviH0Ku9w2n3V,pop
6eUKZXaKkcviH0Ku9w2n3V,singer-songwriter pop
6eUKZXaKkcviH0Ku9w2n3V,uk pop
2qxJFvFYMEDqd7ui6kSAcq,complextro
2qxJFvFYMEDqd7ui6kSAcq,edm
2qxJFvFYMEDqd7ui6kSAcq,german techno
2qxJFvFYMEDqd7ui6kSAcq,pop
2qxJFvFYMEDqd7ui6kSAcq,pop dance
2org0PubBAxTvjVvLo9PJ0,la pop
7HO5fOXE4gh3lzZn64tX2E,alternative r&b
57vWImR43h4CaDao012Ofp,afrofuturism
3KedxarmBCyFBevnqQHy3P,canadian contemporary r&b
3KedxarmBCyFBevnqQHy3P,canadian pop
6Ad91Jof8Niiw0lGLLi3NW,british indie rock
6Ad91Jof8Niiw0lGLLi3NW,modern rock
6Ad91Jof8Niiw0lGLLi3NW,pov: indie
6Ad91Jof8Niiw0lGLLi3NW,rock
72tBkpT8Pj55CE2vdmPuzB,escape room
1y6hiqeSWkQrJYXkU5PvUk,escape room
1y6hiqeSWkQrJYXkU5PvUk,lgbtq+ hip hop
1y6hiqeSWkQrJYXkU5PvUk,trap queen
0pCNk4D3E2xtszsm6hMsWr,escape room
0pCNk4D3E2xtszsm6hMsWr,hip pop
0pCNk4D3E2xtszsm6hMsWr,modern alternative rock
2nTjd2lNo1GVEfXM3bCnsh,australian americana
0h9smro0z3HqUbD94jotU8,classic soul
0h9smro0z3HqUbD94jotU8,disco
0h9smro0z3HqUbD94jotU8,funk
0h9smro0z3HqUbD94jotU8,motown
0h9smro0z3HqUbD94jotU8,quiet storm
0h9smro0z3HqUbD94jotU8,soul
2gyv1akuIB9fQvXoGSPaJr,bounce
2gyv1akuIB9fQvXoGSPaJr,escape room
2gyv1akuIB9fQvXoGSPaJr,lgbtq+ hip hop
2gyv1akuIB9fQvXoGSPaJr,new orleans rap
2gyv1akuIB9fQvXoGSPaJr,trap queen
0A0FS04o6zMoto8OKPsDwY,cali rap
0A0FS04o6zMoto8OKPsDwY,hip hop
0A0FS04o6zMoto8OKPsDwY,pop rap
0A0FS04o6zMoto8OKPsDwY,rap
0A0FS04o6zMoto8OKPsDwY,southern hip hop
0A0FS04o6zMoto8OKPsDwY,trap
4nDoRrQiYLoBzwC5BhVJzF,dance pop
4nDoRrQiYLoBzwC5BhVJzF,pop
3kHVioJpVxlazAAKQ64pC1,malaysian pop
6eXZu6O7nAUA5z6vLV8NKI,alternative r&b
6eXZu6O7nAUA5z6vLV8NKI,escape room
6eXZu6O7nAUA5z6vLV8NKI,trap queen
5BhFZpE8kUGZJiKOsYjLQM,hyperpop
5BhFZpE8kUGZJiKOsYjLQM,indie hip hop
1Q2mS59tFYLm2KGFoCgWN4,british soul
1Q2mS59tFYLm2KGFoCgWN4,uk contemporary r&b
5kJ3NDWOOVjlS2HFSYzjay,nyc pop
6vfR5QRc3xca0KvpG8KZBE,neo soul
0CkbPVBpOwwz9NPPglFKyq,alternative r&b
0CkbPVBpOwwz9NPPglFKyq,electra
0CkbPVBpOwwz9NPPglFKyq,uk contemporary r&b
2auiVi8sUZo17dLy1HwrTU,afrofuturism
2auiVi8sUZo17dLy1HwrTU,alternative r&b
2auiVi8sUZo17dLy1HwrTU,r&b
2auiVi8sUZo17dLy1HwrTU,urban contemporary
4j5EnP4t2lSKolLuQh1xvn,alternative r&b
5rDXcEIODl8TgGTgrntnjX,cali rap
5rDXcEIODl8TgGTgrntnjX,canadian hip hop
2eam0iDomRHGBypaDQLwWI,indie pop
2eam0iDomRHGBypaDQLwWI,indie poptimism
2eam0iDomRHGBypaDQLwWI,modern rock
2eam0iDomRHGBypaDQLwWI,pov: indie
0Cp8WN4V8Tu4QJQwCN5Md4,alt z
0Cp8WN4V8Tu4QJQwCN5Md4,nz pop
494OPqLjjEhjKil1G6MWho,uk contemporary r&b
0JeTRYMH7FoBiMcLXg1n8g,armenian hip hop
0JeTRYMH7FoBiMcLXg1n8g,dutch r&b
0JeTRYMH7FoBiMcLXg1n8g,indie r&b
6TfJcKCr5hFsYZkq2k1Pac,canadian contemporary r&b
5tth2a3v0sWwV1C7bApBdX,dance pop
5tth2a3v0sWwV1C7bApBdX,east coast hip hop
5tth2a3v0sWwV1C7bApBdX,hip hop
5tth2a3v0sWwV1C7bApBdX,hip pop
5tth2a3v0sWwV1C7bApBdX,pop rap
5tth2a3v0sWwV1C7bApBdX,r&b
5tth2a3v0sWwV1C7bApBdX,rap
5tth2a3v0sWwV1C7bApBdX,southern hip hop
5tth2a3v0sWwV1C7bApBdX,trap queen
5tth2a3v0sWwV1C7bApBdX,urban contemporary
3DvdryKH4O95ZnsUZJKXpt,funk
3DvdryKH4O95ZnsUZJKXpt,neo soul
3DvdryKH4O95ZnsUZJKXpt,new jack swing
3DvdryKH4O95ZnsUZJKXpt,post-disco
3DvdryKH4O95ZnsUZJKXpt,quiet storm
3DvdryKH4O95ZnsUZJKXpt,soul
3DvdryKH4O95ZnsUZJKXpt,urban contemporary
6rXycobs8wkWicUGLtmB0n,quiet storm
5m7wCUhYhBh7A3A3YMxrbt,conscious hip hop
5m7wCUhYhBh7A3A3YMxrbt,east coast hip hop
5m7wCUhYhBh7A3A3YMxrbt,golden age hip hop
5m7wCUhYhBh7A3A3YMxrbt,hip hop
5m7wCUhYhBh7A3A3YMxrbt,new jersey rap
06HL4z0CvFAxyc27GXpf02,pop
1Y8cdNmUJH7yBTd9yOvr5i,dance pop
1Y8cdNmUJH7yBTd9yOvr5i,girl group
1Y8cdNmUJH7yBTd9yOvr5i,pop
1Y8cdNmUJH7yBTd9yOvr5i,r&b
1Y8cdNmUJH7yBTd9yOvr5i,urban contemporary
41I5xI04kixwmonDBl0Sda,cali rap
41I5xI04kixwmonDBl0Sda,pop r&b
4r63FhuTkUYltbVAg5TQnk,hip hop
4r63FhuTkUYltbVAg5TQnk,north carolina hip hop
4r63FhuTkUYltbVAg5TQnk,pop rap
4r63FhuTkUYltbVAg5TQnk,rap
4r63FhuTkUYltbVAg5TQnk,trap
67nwj3Y5sZQLl72VNUHEYE,pop rap
67nwj3Y5sZQLl72VNUHEYE,r&b
67nwj3Y5sZQLl72VNUHEYE,rap
67nwj3Y5sZQLl72VNUHEYE,southern hip hop
67nwj3Y5sZQLl72VNUHEYE,trap
3KV3p5EY4AvKxOlhGHORLg,chicago rap
3KV3p5EY4AvKxOlhGHORLg,pop rap
3KV3p5EY4AvKxOlhGHORLg,r&b
3KV3p5EY4AvKxOlhGHORLg,southern hip hop
3KV3p5EY4AvKxOlhGHORLg,trap
3KV3p5EY4AvKxOlhGHORLg,urban contemporary
5KKpBU5eC2tJDzf0wmlRp2,uk contemporary r&b
5KKpBU5eC2tJDzf0wmlRp2,uk pop
520qA5VGL9iI0SbmEnTVNg,afrobeats
520qA5VGL9iI0SbmEnTVNg,afropop
520qA5VGL9iI0SbmEnTVNg,azontobeats
520qA5VGL9iI0SbmEnTVNg,nigerian pop
520qA5VGL9iI0SbmEnTVNg,swedish dancehall
520qA5VGL9iI0SbmEnTVNg,uk dancehall
24HNTbd7Y2qVOCyzIosYi9,uk hip hop
7oMRcCu0OYSCtCyS3P37iC,afrobeats
7oMRcCu0OYSCtCyS3P37iC,afroswing
7oMRcCu0OYSCtCyS3P37iC,dancehall
7oMRcCu0OYSCtCyS3P37iC,uk dancehall
7oMRcCu0OYSCtCyS3P37iC,uk hip hop
360IAlyVv4PCEVjgyMZrxK,r&b
360IAlyVv4PCEVjgyMZrxK,urban contemporary
2Mu5NfyYm8n5iTomuKAEHl,alternative r&b
2Mu5NfyYm8n5iTomuKAEHl,conscious hip hop
2Mu5NfyYm8n5iTomuKAEHl,hip hop
2Mu5NfyYm8n5iTomuKAEHl,neo soul
2Mu5NfyYm8n5iTomuKAEHl,new jersey rap
2Mu5NfyYm8n5iTomuKAEHl,r&b
2Mu5NfyYm8n5iTomuKAEHl,soul
2ZRQcIgzPCVaT9XKhXZIzh,edm
2ZRQcIgzPCVaT9XKhXZIzh,pop dance
2wY79sveU1sp5g7SokKOiI,pop
2wY79sveU1sp5g7SokKOiI,uk pop
4o4tLTIJ3eWMFerz73atcT,trap queen
08v1r0jqDyvSo2LtSqHxcy,canadian hip hop
08v1r0jqDyvSo2LtSqHxcy,trap soul
30DhU7BDmF4PH0JVhu8ZRg,r&b
0PgYKqH7ohfAm9LFgWjpl8,alternative r&b
0PgYKqH7ohfAm9LFgWjpl8,uk contemporary r&b
00FQb4jTyendYWaN8pK0wa,art pop
00FQb4jTyendYWaN8pK0wa,pop
16rCzZOMQX7P8Kmn5YKexI,alternative r&b
16rCzZOMQX7P8Kmn5YKexI,indie anthem-folk
16rCzZOMQX7P8Kmn5YKexI,uk contemporary r&b
6zFYqv1mOsgBRQbae3JJ9e,album rock
6zFYqv1mOsgBRQbae3JJ9e,classic rock
6zFYqv1mOsgBRQbae3JJ9e,heartland rock
6zFYqv1mOsgBRQbae3JJ9e,mellow gold
6zFYqv1mOsgBRQbae3JJ9e,piano rock
6zFYqv1mOsgBRQbae3JJ9e,rock
6zFYqv1mOsgBRQbae3JJ9e,singer-songwriter
6zFYqv1mOsgBRQbae3JJ9e,soft rock
29lbSb4ujaVH5pHnQjFT0G,21st century classical
29lbSb4ujaVH5pHnQjFT0G,nordic contemporary classical
2gsggkzM5R49q6jpPvazou,dance pop
2gsggkzM5R49q6jpPvazou,pop
6qqNVTkY8uBg9cP3Jd7DAH,art pop
6qqNVTkY8uBg9cP3Jd7DAH,pop
7fw0E8WHdG3r9SuPBcGmWk,alternative r&b
7fw0E8WHdG3r9SuPBcGmWk,australian hip hop
7fw0E8WHdG3r9SuPBcGmWk,conscious hip hop
7fw0E8WHdG3r9SuPBcGmWk,escape room
7fw0E8WHdG3r9SuPBcGmWk,zambian hip hop
5AYOUKvm3ZfyNiAFeWrBcN,australian r&b
6QJmT08NkUDNTNQ1C01Hag,melbourne hip hop
4LLpKhyESsyAXpc4laK94U,hip hop
4LLpKhyESsyAXpc4laK94U,pittsburgh rap
4LLpKhyESsyAXpc4laK94U,rap
4eArh1v6UwBbKkjdgHCned,charlottesville indie
4eArh1v6UwBbKkjdgHCned,indie pop
68tR0TsEKX89ID4fyBMgch,uk contemporary r&b
6tUJpYN2aYiXbzAcg0pIOo,alternative r&b
6tUJpYN2aYiXbzAcg0pIOo,gauze pop
6tUJpYN2aYiXbzAcg0pIOo,uk contemporary r&b
6UtYvUtXnmg5EtllDFlWp8,alabama rap
6UtYvUtXnmg5EtllDFlWp8,alternative r&b
0oSGxfWSnnOXhD2fKuz2Gy,art rock
0oSGxfWSnnOXhD2fKuz2Gy,classic rock
0oSGxfWSnnOXhD2fKuz2Gy,glam rock
0oSGxfWSnnOXhD2fKuz2Gy,permanent wave
0oSGxfWSnnOXhD2fKuz2Gy,rock
2hUYKu1x0UZQXvzCmggvSn,alt z
2hUYKu1x0UZQXvzCmggvSn,singer-songwriter pop
0wz0jO9anccPzH04N7FLBH,chamber pop
0wz0jO9anccPzH04N7FLBH,dream pop
0wz0jO9anccPzH04N7FLBH,duluth indie
0wz0jO9anccPzH04N7FLBH,melancholia
0wz0jO9anccPzH04N7FLBH,shoegaze
0wz0jO9anccPzH04N7FLBH,slowcore
2vm8GdHyrJh2O2MfbQFYG0,acoustic pop
2vm8GdHyrJh2O2MfbQFYG0,ectofolk
2vm8GdHyrJh2O2MfbQFYG0,lilith
2vm8GdHyrJh2O2MfbQFYG0,neo mellow
6jpOOrGFSWdHx6leHfU54n,portland hip hop
5X0dCi2aVnYEV27S8wgQdF,alternative r&b
5X0dCi2aVnYEV27S8wgQdF,indie soul
5DD5GZd4ElmQTy9NleMvKJ,alt z
5DD5GZd4ElmQTy9NleMvKJ,indie pop
5DD5GZd4ElmQTy9NleMvKJ,pov: indie
59KQTERLpPa7M0F25fRH6V,post-teen pop
7sgWBYtJpblXpJl2lU5WVs,indietronica
7sgWBYtJpblXpJl2lU5WVs,la indie
3LVPGE5jPPwtbGslx07YR0,chamber pop
3LVPGE5jPPwtbGslx07YR0,metropopolis
3LVPGE5jPPwtbGslx07YR0,shimmer pop
3LVPGE5jPPwtbGslx07YR0,stomp and whittle
0ZxZlO7oWCSYMXhehpyMvE,pov: indie
303SwmjLibkh8OJH5xxZOM,icelandic pop
6CwfuxIqcltXDGjfZsMd9A,metropopolis
6CwfuxIqcltXDGjfZsMd9A,pop
6CwfuxIqcltXDGjfZsMd9A,pov: indie
6CwfuxIqcltXDGjfZsMd9A,uk alternative pop
1MIVXf74SZHmTIp4V4paH4,pop
1MIVXf74SZHmTIp4V4paH4,uk pop
0lEssBAxQl2In4RpaB1C2Y,conscious hip hop
0lEssBAxQl2In4RpaB1C2Y,east coast hip hop
3WrFJ7ztbogyGnTHbHJFl2,british invasion
3WrFJ7ztbogyGnTHbHJFl2,classic rock
3WrFJ7ztbogyGnTHbHJFl2,merseybeat
3WrFJ7ztbogyGnTHbHJFl2,psychedelic rock
3WrFJ7ztbogyGnTHbHJFl2,rock
6f96znq79wvlknKHHHhtTW,dutch r&b
6f96znq79wvlknKHHHhtTW,indie soul
6f96znq79wvlknKHHHhtTW,neo r&b
7fqDRFkiuwzFDde1K0taVs,r&drill
4NHQUGzhtTLFvgF5SZesLK,dance pop
4NHQUGzhtTLFvgF5SZesLK,metropopolis
4NHQUGzhtTLFvgF5SZesLK,pop
4NHQUGzhtTLFvgF5SZesLK,swedish electropop
4NHQUGzhtTLFvgF5SZesLK,swedish pop
4NHQUGzhtTLFvgF5SZesLK,swedish synthpop
17lzZA2AlOHwCwFALHttmp,atl hip hop
17lzZA2AlOHwCwFALHttmp,hip hop
17lzZA2AlOHwCwFALHttmp,pop rap
17lzZA2AlOHwCwFALHttmp,rap
17lzZA2AlOHwCwFALHttmp,southern hip hop
17lzZA2AlOHwCwFALHttmp,trap
1lE6SEy8f84Zhjvp7r8yTD,contemporary r&b
1lE6SEy8f84Zhjvp7r8yTD,neo soul
1lE6SEy8f84Zhjvp7r8yTD,r&b
1lE6SEy8f84Zhjvp7r8yTD,urban contemporary
053q0ukIDRgzwTr4vNSwab,art pop
053q0ukIDRgzwTr4vNSwab,canadian electropop
053q0ukIDRgzwTr4vNSwab,grave wave
053q0ukIDRgzwTr4vNSwab,indietronica
053q0ukIDRgzwTr4vNSwab,metropopolis
053q0ukIDRgzwTr4vNSwab,neo-synthpop
3Ayl7mCk0nScecqOzvNp6s,alternative metal
3Ayl7mCk0nScecqOzvNp6s,alternative rock
3Ayl7mCk0nScecqOzvNp6s,emo
3Ayl7mCk0nScecqOzvNp6s,modern power pop
3Ayl7mCk0nScecqOzvNp6s,modern rock
3Ayl7mCk0nScecqOzvNp6s,neon pop punk
3Ayl7mCk0nScecqOzvNp6s,pop punk
3Ayl7mCk0nScecqOzvNp6s,pop rock
3Ayl7mCk0nScecqOzvNp6s,post-grunge
3Ayl7mCk0nScecqOzvNp6s,punk
3Ayl7mCk0nScecqOzvNp6s,rock
7xkAwz0bQTGDSbkofyQt3U,new romantic
7xkAwz0bQTGDSbkofyQt3U,new wave pop
7xkAwz0bQTGDSbkofyQt3U,soft rock
5WId4o5jdGVhptNU0uqKxu,indietronica
5WId4o5jdGVhptNU0uqKxu,metropopolis
5WId4o5jdGVhptNU0uqKxu,neo-synthpop
5WId4o5jdGVhptNU0uqKxu,nyc pop
5WId4o5jdGVhptNU0uqKxu,shimmer pop
2ExGrw6XpbtUAJHTLtUXUD,dancehall
2ExGrw6XpbtUAJHTLtUXUD,dancehall queen
2ExGrw6XpbtUAJHTLtUXUD,uk dancehall
2ExGrw6XpbtUAJHTLtUXUD,uk hip hop
7HkdQ0gt53LP4zmHsL0nap,r&b
7HkdQ0gt53LP4zmHsL0nap,rap
7HkdQ0gt53LP4zmHsL0nap,uk contemporary r&b
4QJrAwNc5j17E5N2PxpqGj,uk contemporary r&b
7n2wHs1TKAczGzO7Dd2rGr,canadian pop
7n2wHs1TKAczGzO7Dd2rGr,pop
7n2wHs1TKAczGzO7Dd2rGr,viral pop
2FXC3k01G6Gw61bmprjgqS,irish singer-songwriter
2FXC3k01G6Gw61bmprjgqS,modern rock
2FXC3k01G6Gw61bmprjgqS,pov: indie
3qnGvpP8Yth1AqSBMqON5x,modern blues
3qnGvpP8Yth1AqSBMqON5x,neo soul
3qnGvpP8Yth1AqSBMqON5x,soul
74XFHRwlV6OrjEM0A2NCMF,candy pop
74XFHRwlV6OrjEM0A2NCMF,modern rock
74XFHRwlV6OrjEM0A2NCMF,pixie
74XFHRwlV6OrjEM0A2NCMF,pop
74XFHRwlV6OrjEM0A2NCMF,pop emo
74XFHRwlV6OrjEM0A2NCMF,pop punk
74XFHRwlV6OrjEM0A2NCMF,rock
1dfeR4HaWDbWqFHLkxsg1d,classic rock
1dfeR4HaWDbWqFHLkxsg1d,glam rock
1dfeR4HaWDbWqFHLkxsg1d,rock
4IvS1ZZ5nyiNMheybfx3Hf,alternative hip hop
4IvS1ZZ5nyiNMheybfx3Hf,conscious hip hop
4IvS1ZZ5nyiNMheybfx3Hf,oakland hip hop
4IvS1ZZ5nyiNMheybfx3Hf,political hip hop
4y6J8jwRAwO4dssiSmN91R,blues
4y6J8jwRAwO4dssiSmN91R,blues rock
4y6J8jwRAwO4dssiSmN91R,chicago blues
4y6J8jwRAwO4dssiSmN91R,classic rock
4y6J8jwRAwO4dssiSmN91R,electric blues
4y6J8jwRAwO4dssiSmN91R,soul
4y6J8jwRAwO4dssiSmN91R,traditional blues
1uR7zoLrSRI8bSL43OZ0GY,alternative pop
1uR7zoLrSRI8bSL43OZ0GY,transpop
5r1bdqzhgRoHC3YcCV6N5a,glam metal
5r1bdqzhgRoHC3YcCV6N5a,hard rock
0kObWap02DEg9EAJ3PBxzf,album rock
0kObWap02DEg9EAJ3PBxzf,classic rock
0kObWap02DEg9EAJ3PBxzf,mellow gold
0kObWap02DEg9EAJ3PBxzf,new romantic
0kObWap02DEg9EAJ3PBxzf,new wave pop
0kObWap02DEg9EAJ3PBxzf,soft rock
0kObWap02DEg9EAJ3PBxzf,synthpop
6IWDRzTxF8cEkf0dXYMSrb,lo-fi vgm
6jlWj6y00bMQt8XoKuCjyZ,nyc pop
6jlWj6y00bMQt8XoKuCjyZ,pop soul
4hTL3jOgvZwOqegEZTOrCc,alternative r&b
4hTL3jOgvZwOqegEZTOrCc,uk contemporary r&b
5me0Irg2ANcsgc93uaYrpb,east coast hip hop
5me0Irg2ANcsgc93uaYrpb,gangster rap
5me0Irg2ANcsgc93uaYrpb,hardcore hip hop
5me0Irg2ANcsgc93uaYrpb,hip hop
5me0Irg2ANcsgc93uaYrpb,rap
6nS5roXSAGhTGr34W6n7Et,edm
6nS5roXSAGhTGr34W6n7Et,house
6nS5roXSAGhTGr34W6n7Et,indietronica
6nS5roXSAGhTGr34W6n7Et,uk dance
6mcrZQmgzFGRWf7C0SObou,adult standards
6mcrZQmgzFGRWf7C0SObou,bubblegum pop
6mcrZQmgzFGRWf7C0SObou,doo-wop
6mcrZQmgzFGRWf7C0SObou,lounge
6mcrZQmgzFGRWf7C0SObou,northern soul
6mcrZQmgzFGRWf7C0SObou,rock-and-roll
6mcrZQmgzFGRWf7C0SObou,rockabilly
5LuLeXlnT2jFxbx7Cg7j88,uk contemporary r&b
7JFinw4LobpCUjapyKvsjo,uk contemporary r&b
2hPgGN4uhvXAxiXQBIXOmE,rap
52lBOxCxbJg0ttXEW9CQpW,adult standards
52lBOxCxbJg0ttXEW9CQpW,jump blues
52lBOxCxbJg0ttXEW9CQpW,lounge
52lBOxCxbJg0ttXEW9CQpW,swing
1Bl6wpkWCQ4KVgnASpvzzA,boy band
1Bl6wpkWCQ4KVgnASpvzzA,rap
1anyVhU62p31KFi8MEzkbf,chicago rap
1anyVhU62p31KFi8MEzkbf,conscious hip hop
1anyVhU62p31KFi8MEzkbf,hip hop
1anyVhU62p31KFi8MEzkbf,pop rap
1anyVhU62p31KFi8MEzkbf,rap
1anyVhU62p31KFi8MEzkbf,trap
0hDjKSKjl1DC7ovYTDJHe8,singer-songwriter pop
5xI4mPixKfrCCspATqbpy3,alternative r&b
5xI4mPixKfrCCspATqbpy3,neo soul
5gsyao2Qm21EKylbVIuRQ3,canadian contemporary r&b
5gsyao2Qm21EKylbVIuRQ3,trap soul
6hfwwpXqZPRC9CsKI7qtv1,etherpop
4QkSD9TRUnMtI8Fq1jXJJe,art pop
4QkSD9TRUnMtI8Fq1jXJJe,baltimore indie
4QkSD9TRUnMtI8Fq1jXJJe,bubblegrunge
4QkSD9TRUnMtI8Fq1jXJJe,indie pop
4QkSD9TRUnMtI8Fq1jXJJe,indie rock
09kXLeOXRyfNQMXRaDO4qA,art pop
09kXLeOXRyfNQMXRaDO4qA,uk alternative pop
0utS63XytOEVN1EtzWhJpG,dream pop
0utS63XytOEVN1EtzWhJpG,lund indie
0utS63XytOEVN1EtzWhJpG,metropopolis
0utS63XytOEVN1EtzWhJpG,modern dream pop
0utS63XytOEVN1EtzWhJpG,nordic shoegaze
0utS63XytOEVN1EtzWhJpG,nu gaze
0utS63XytOEVN1EtzWhJpG,shoegaze
0utS63XytOEVN1EtzWhJpG,swedish indie pop
4CvTDPKA6W06DRfBnZKrau,alternative rock
4CvTDPKA6W06DRfBnZKrau,art pop
4CvTDPKA6W06DRfBnZKrau,art rock
4CvTDPKA6W06DRfBnZKrau,electronica
4CvTDPKA6W06DRfBnZKrau,glitch pop
4CvTDPKA6W06DRfBnZKrau,indie rock
4CvTDPKA6W06DRfBnZKrau,oxford indie
0EmUT6i9rTu9ZHy1Tl1iuX,indie pop
0EmUT6i9rTu9ZHy1Tl1iuX,rva indie
3UjPnt2nRmw10N58bBeNOg,alternative r&b
0WjtdWS6su0f3jrW9aqEHl,alternative r&b
2tAqnHDAgnGtjnlzyoa38L,alternative r&b
2tAqnHDAgnGtjnlzyoa38L,r&drill
2tAqnHDAgnGtjnlzyoa38L,uk contemporary r&b
2ICR2m4hOBPhaYiZB3rnLW,experimental r&b
24Cf1irKt7kcewb9OOkPum,alternative r&b
24EY6rZFOruUXOcoqxUW21,minnesota hip hop
7e1ICztHM2Sc4JNLxeMXYl,canadian contemporary r&b
7e1ICztHM2Sc4JNLxeMXYl,r&b
5M0lbkGluOPXLeFjApw8r8,pop rap
5M0lbkGluOPXLeFjApw8r8,trap
5M0lbkGluOPXLeFjApw8r8,underground hip hop
